nom_prot regne type milieu
MetferRGz_T_A_C7P5Q9 9 RGz 5 
MetferTOPz_T_A_C7P7L L TOP P 
MetvulTOPz_T_A_C9RG8 8 TOP R 
MetvulRGz_T_A_C9RHR6 6 RGz H 
MetpalTOPb_X_A_D1Z13 3 TOP Z 
MetpalTOPa_X_A_D1Z1E E TOP Z 
ArcproTOPz_T_A_D2RGC C TOP R 
ArcproRGz_T_A_D2RI62 2 RGz I 
HalturTOPz_X_A_D2RQL L TOP R 
MetrumTOPz_M_A_D3E0J J TOP E 
FerplaRGz_X_A_D3RWU3 3 RGz W 
FerplaTOPz_X_A_D3RZ5 5 TOP R 
Metsp.E1RGz_T_A_D3S8 8 E1R 3 
Metsp.E1TOPz_T_A_D3S S E1T D 
NatmagTOPz_M_A_D3SY5 5 TOP S 
HalvolTOPz_X_A_D4GT2 2 TOP G 
MetmahTOPa_M_A_D5EB0 0 TOP E 
MetmahTOPb_M_A_D5EBZ Z TOP E 
TheaggTOPz_T_A_D5U00 0 TOP U 
TheaggRGa_T_A_D5U2V5 5 RGa 2 
TheaggRGb_T_A_D5U2Z1 1 RGb 2 
MetinfRGz_T_A_D5VRZ5 5 RGz R 
MetinfTOPz_T_A_D5VT9 9 TOP V 
StahelTOPz_T_A_D7D93 3 TOP D 
StahelRGb_T_A_D7D9J2 2 RGb 9 
StahelRGa_T_A_D7D9Z0 0 RGa 9 
MetvolTOPz_M_A_D7DTG G TOP D 
MeteveTOPb_t_A_D7E6X X TOP E 
MeteveTOPa_t_A_D7E72 2 TOP E 
HaljeoTOPz_X_A_D8J73 3 TOP J 
MetmarTOPz_t_A_D9PUC C TOP P 
AcisacTOPz_T_A_D9Q0J J TOP Q 
AcisacRGz_T_A_D9Q2V9 9 RGz 2 
IgnaggTOPz_T_A_E0SP6 6 TOP S 
IgnaggRGa_T_A_E0SQB4 4 RGa Q 
IgnaggRGb_T_A_E0STF6 6 RGb T 
VuldisRGz_T_A_E1QQM5 5 RGz Q 
VuldisTOPz_T_A_E1QRL L TOP Q 
MetpetTOPz_X_A_E1RJ1 1 TOP R 
MetferE1RGz_t_A_E3GX X E1R 3 
MetferE1TOPz_t_A_E3G G E1T E 
HalborTOPz_X_A_E4NSJ J TOP N 
CanCalTOPz_X_A_E6N4I I TOP N 
CanCalRGz_X_A_E6P953 3 RGz 9 
DesmucRGa_T_A_E8R758 8 RGa 7 
DesmucRGb_T_A_E8R9K5 5 RGb 9 
DesmucTOPz_T_A_E8RA1 1 TOP R 
ThebarTOPz_X_A_F0LKH H TOP L 
ThebarRGz_X_A_F0LL89 9 RGz L 
VulmouRGz_X_A_F0QVK1 1 RGz V 
VulmouTOPz_X_A_F0QWG G TOP Q 
MetlacE1TOPz_X_A_F0T T E1T F 
ArcvenTOPz_T_A_F2KPZ Z TOP K 
ArcvenRGz_T_A_F2KSF0 0 RGz S 
TheuzoTOPz_X_A_F2L14 4 TOP L 
TheuzoRGz_X_A_F2L236 6 RGz 2 
AcihosTOPz_X_A_F4B4B B TOP B 
AcihosRGa_X_A_F4B4R6 6 RGa 4 
AcihosRGb_X_A_F4B7I9 9 RGb 7 
MetconE1TOPz_X_A_F4B B E1T F 
MetcupRGb_X_A_F4FXY4 4 RGb X 
MetcupTOPz_X_A_F4FY4 4 TOP F 
MetcupRGa_X_A_F4G089 9 RGa 0 
Pyrsp.RGz_X_A_F4HIY5 5 RGz I 
Pyrsp.TOPz_X_A_F4HNE E TOP H 
MetignRGz_X_A_F6BC58 8 RGz C 
MetignTOPz_X_A_F6BCW W TOP B 
MetpalE2TOPz_X_A_F6D D E2T F 
HaltiaTOPz_X_A_F7PNB B TOP P 
MetzhiTOPa_X_A_F7XKA A TOP X 
MetzhiTOPb_X_A_F7XQ3 3 TOP X 
PyryayTOPz_X_A_F8AHG G TOP A 
PyryayRGz_X_A_F8AIJ6 6 RGz I 
MetokiTOPz_t_A_F8AK6 6 TOP A 
MetokiRGz_t_A_F8ALS9 9 RGz L 
HalxanTOPz_X_A_F8DBM M TOP D 
PyrfumTOPz_T_A_G0EDJ J TOP E 
PyrfumRGa_T_A_G0EEL0 0 RGa E 
PyrfumRGb_T_A_G0EHE8 8 RGb H 
Thesp.RGz_X_A_G0HNJ2 2 RGz N 
Thesp.TOPz_X_A_G0HNL L TOP H 
HalhisTOPz_X_A_G0HWG G TOP H 
ThetenTOPz_X_A_G4RKI I TOP R 
ThetenRGz_X_A_G4RM03 3 RGz M 
PyrferRGz_X_A_G7VD13 3 RGz D 
PyrferTOPz_X_A_G7VFF F TOP V 
MetharTOPz_X_A_G7WN2 2 TOP W 
ThelitRGz_X_A_H3ZN58 8 RGz N 
PyroguTOPz_T_A_H6Q9P P TOP Q 
PyroguRGz_T_A_H6QBF3 3 RGz B 
MetconTOPa_X_A_H8I9W W TOP I 
MetconTOPb_X_A_H8I9Y Y TOP I 
FerfonRGa_X_A_I0A151 1 RGa 1 
FerfonTOPz_X_A_I0A1X X TOP A 
FerfonRGb_X_A_I0A2T2 2 RGb 2 
HalmedTOPz_M_A_I3R2A A TOP R 
ThecelXz_X_A_I3TCH9_ _ Xz_ H 
ThecelRGb_X_A_I3TCU1 1 RGb C 
ThecelRGa_X_A_I3TD34 4 RGa D 
DesferRGb_T_A_I3XSB9 9 RGb S 
DesferTOPz_T_A_I3XSU U TOP X 
DesferRGa_T_A_I3XTC8 8 RGa T 
ThecleRGz_X_A_I3ZS97 7 RGz S 
ThecleTOPz_X_A_I3ZSB B TOP Z 
Natsp.TOPz_X_A_I7C0K K TOP C 
MetbouTOPz_X_A_I7JAP P TOP J 
NitgarTOPz_X_A_K0IBM M TOP I 
MetpsyTOPa_X_A_K4M9N N TOP M 
MetpsyTOPb_X_A_K4MAC C TOP M 
CallagTOPz_X_A_L0AAM M TOP A 
CallagRGz_X_A_L0ABQ9 9 RGz B 
NatgreTOPz_X_A_L0AG8 8 TOP A 
MetforTOPz_X_A_L0HIL L TOP H 
Acisp.TOPz_X_A_L0HLD D TOP H 
Acisp.RGz_X_A_L0HM51 1 RGz M 
HalrubTOPz_X_A_L0IA6 6 TOP I 
NatpelTOPz_X_A_L0JPU U TOP J 
NatoccTOPz_M_A_L0JX1 1 TOP J 
MetholTOPa_M_A_L0KXX X TOP K 
MetholTOPb_M_A_L0KY9 9 TOP K 
NatmooTOPz_M_A_M1XQ5 5 TOP X 
ThearcTOPz_X_A_M4YLP P TOP Y 
CanMetE2TOPz_X_A_M9S S E2T M 
ArcsulTOPz_X_A_N0BE9 9 TOP B 
ArcsulRGz_X_A_N0BNH0 0 RGz N 
MettheTOPz_t_A_O2766 6 TOP 7 
ArcfulTOPz_T_A_O2846 6 TOP 8 
ArcfulRGz_T_A_O29238 8 RGz 2 
PyrhorTOPz_T_A_O5835 5 TOP 8 
PyrhorRGz_T_A_O58530 0 RGz 5 
PyrfurTOPz_T_A_O7395 5 TOP 3 
PyrfurRGz_T_A_P95479 9 RGz 4 
SulaciRGz_X_A_Q08582 2 RGz 5 
MetarvTOPa_X_A_Q0W27 7 TOP W 
MetarvTOPb_X_A_Q0W2I I TOP W 
MetburTOPa_M_A_Q12Y0 0 TOP 2 
MetburTOPb_M_A_Q12ZL L TOP 2 
HalwalTOPz_X_A_Q18KP P TOP 8 
MethunTOPz_M_A_Q2FQM M TOP F 
MetstaTOPz_M_A_Q2NHD D TOP N 
NatphaTOPz_X_A_Q3IT3 3 TOP I 
MetbarTOPa_M_A_Q469W W TOP 6 
MetbarTOPb_M_A_Q46AN N TOP 6 
SulaciTOPz_X_A_Q4J92 2 TOP J 
MetjanRGz_T_A_Q58907 7 RGz 9 
MetjanTOPz_T_A_Q5904 4 TOP 9 
ThekodTOPz_T_A_Q5JE2 2 TOP J 
HalmarTOPz_M_A_Q5V1P P TOP V 
ThekodRGz_T_A_Q6F598 8 RGz 5 
PictorTOPz_t_A_Q6L12 2 TOP L 
MetmarE2TOPz_M_A_Q6L L E2T Q 
MetmazTOPb_M_A_Q8PSK K TOP P 
MetmazTOPa_M_A_Q8Q0F F TOP Q 
MetaceTOPb_M_A_Q8TMY Y TOP T 
MetaceTOPa_M_A_Q8TPW W TOP T 
MetkanTOPz_T_A_Q8TUZ Z TOP T 
PyraerTOPz_T_A_Q8ZU1 1 TOP Z 
PyraerRGz_T_A_Q8ZXT5 5 RGz X 
SultokRGz_T_A_Q971T7 7 RGz 1 
SultokTOPz_T_A_Q972B B TOP 7 
ThevolTOPz_t_A_Q97CT T TOP 7 
SulsolRGz_T_A_Q97ZF5 5 RGz Z 
SulsolTOPz_T_A_Q97ZJ J TOP 7 
TheaciTOPz_t_A_Q9HM0 0 TOP H 
PyrabyTOPz_T_A_Q9UYS S TOP U 
PyrabyRGz_T_A_Q9UZ86 6 RGz Z 
AerperTOPz_T_A_Q9YB0 0 TOP Y 
AerperRGb_T_A_Q9YC75 5 RGb C 
AerperRGa_T_A_Q9YCB6 6 RGa C 
Metsp.E2TOPz_X_A_R9S S E2T R 
CanMetE1TOPz_X_A_R9T T E1T R 
AercamRGb_X_A_U3T9V5 5 RGb 9 
AercamRGa_X_A_U3TEF0 0 RGa E 
AercamTOPz_X_A_U3TF4 4 TOP T 
Metsp.E3TOPz_X_A_U6E E E3T U 
TheparRGz_X_A_W0I5W6 6 RGz 5 
TheparTOPz_X_A_W0I6I I TOP I 
HallarTOPz_X_A_W0JKP P TOP J 
Halsp.TOPz_M_A_W0JX6 6 TOP J 
ThenauTOPz_X_A_W8NZE E TOP N 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
NA NA NA NA 
ThenauRGz_X_A_W8NZH4 4 RGz Z 
