prot_1 prot_2 force
DesindTOPz_X_B BacantTOPa_M_B 16 
DesindTOPz_X_B BaccerTOPa_M_B 16 
DesindTOPz_X_B BacfraTOPa_M_B 20 
DesindTOPz_X_B BacsubTOPb_M_B 16 
DesindTOPz_X_B BarbacTOPz_M_B 20 
DesindTOPz_X_B BruaboTOPz_M_B 20 
DesindTOPz_X_B CalsacTOPz_T_B 21 
DesindTOPz_X_B CamjejTOPz_M_B 20 
DesindTOPz_X_B CammedTOPz_T_B 20 
DesindTOPz_X_B ChlaurTOPz_T_B 20 
DesindTOPz_X_B ChllimTOPz_M_B 20 
DesindTOPz_X_B ChlpneTOPz_X_B 20 
DesindTOPz_X_B ChrvioTOPz_M_B 20 
DesindTOPz_X_B CloperTOPb_M_B 16 
DesindTOPz_X_B ClotheTOPz_T_B 16 
DesindTOPz_X_B CoxburTOPz_M_B 20 
DesindTOPz_X_B DehlykTOPz_M_B 20 
DesindTOPz_X_B Dehsp.TOPz_M_B 20 
DesindTOPz_X_B DenaceTOPz_M_B 20 
DeskamRGa_T_A AcamarTOPa_M_B 20 
DeskamRGa_T_A AcibooRGz_T_A 21 
DeskamRGa_T_A AcihosRGa_X_A 21 
DeskamRGa_T_A AcihosRGb_X_A 21 
DeskamRGa_T_A AcisacRGz_T_A 21 
DeskamRGa_T_A AerperRGa_T_A 21 
DeskamRGa_T_A AerperRGb_T_A 21 
DeskamRGa_T_A AquaeoRGa_T_B 21 
DeskamRGa_T_A AquaeoRGb_T_B 21 
DeskamRGa_T_A ArcfulRGz_T_A 21 
DeskamRGa_T_A ArcproRGz_T_A 21 
DeskamRGa_T_A ArcvenRGz_T_A 21 
DeskamRGa_T_A CalmaqRGz_T_A 21 
DeskamRGa_T_A CalsacRGz_T_B 21 
DeskamRGa_T_A CammedRGz_T_B 21 
DeskamRGa_T_A Cyasp.TOPb_M_B 21 
DeskamRGb_T_A AcamarTOPa_M_B 20 
DeskamRGb_T_A AcibooRGz_T_A 21 
DeskamRGb_T_A AcihosRGa_X_A 21 
DeskamRGb_T_A AcihosRGb_X_A 21 
DeskamRGb_T_A AcisacRGz_T_A 21 
DeskamRGb_T_A AerperRGa_T_A 21 
DeskamRGb_T_A AerperRGb_T_A 21 
DeskamRGb_T_A AquaeoRGa_T_B 21 
DeskamRGb_T_A AquaeoRGb_T_B 21 
DeskamRGb_T_A ArcfulRGz_T_A 21 
DeskamRGb_T_A ArcproRGz_T_A 21 
DeskamRGb_T_A ArcvenRGz_T_A 21 
DeskamRGb_T_A CalmaqRGz_T_A 21 
DeskamRGb_T_A CalsacRGz_T_B 21 
DeskamRGb_T_A CammedRGz_T_B 21 
DeskamRGb_T_A Cyasp.TOPb_M_B 21 
DeskamRGb_T_A DeskamRGa_T_A 21 
DeskamTOPz_T_A AcihosTOPz_X_A 21 
DeskamTOPz_T_A AcisacTOPz_T_A 21 
DeskamTOPz_T_A AerperTOPz_T_A 21 
DesmucRGa_T_A AcamarTOPa_M_B 20 
DesmucRGa_T_A AcibooRGz_T_A 21 
DesmucRGa_T_A AcihosRGa_X_A 21 
DesmucRGa_T_A AcihosRGb_X_A 21 
DesmucRGa_T_A AcisacRGz_T_A 21 
DesmucRGa_T_A AerperRGa_T_A 21 
DesmucRGa_T_A AerperRGb_T_A 21 
DesmucRGa_T_A AquaeoRGa_T_B 21 
DesmucRGa_T_A AquaeoRGb_T_B 21 
DesmucRGa_T_A ArcfulRGz_T_A 21 
DesmucRGa_T_A ArcproRGz_T_A 21 
DesmucRGa_T_A ArcvenRGz_T_A 21 
DesmucRGa_T_A CalmaqRGz_T_A 21 
DesmucRGa_T_A CalsacRGz_T_B 21 
DesmucRGa_T_A CammedRGz_T_B 21 
DesmucRGa_T_A Cyasp.TOPb_M_B 21 
DesmucRGa_T_A DeskamRGa_T_A 21 
DesmucRGa_T_A DeskamRGb_T_A 21 
DesmucRGb_T_A AcamarTOPa_M_B 20 
DesmucRGb_T_A AcibooRGz_T_A 21 
DesmucRGb_T_A AcihosRGa_X_A 21 
DesmucRGb_T_A AcihosRGb_X_A 21 
DesmucRGb_T_A AcisacRGz_T_A 21 
DesmucRGb_T_A AerperRGa_T_A 21 
DesmucRGb_T_A AerperRGb_T_A 21 
DesmucRGb_T_A AquaeoRGa_T_B 21 
DesmucRGb_T_A AquaeoRGb_T_B 21 
DesmucRGb_T_A ArcfulRGz_T_A 21 
DesmucRGb_T_A ArcproRGz_T_A 21 
DesmucRGb_T_A ArcvenRGz_T_A 21 
DesmucRGb_T_A CalmaqRGz_T_A 21 
DesmucRGb_T_A CalsacRGz_T_B 21 
DesmucRGb_T_A CammedRGz_T_B 21 
DesmucRGb_T_A Cyasp.TOPb_M_B 21 
DesmucRGb_T_A DeskamRGa_T_A 21 
DesmucRGb_T_A DeskamRGb_T_A 21 
DesmucRGb_T_A DesmucRGa_T_A 21 
DesmucTOPz_T_A AcihosTOPz_X_A 21 
DesmucTOPz_T_A AcisacTOPz_T_A 21 
DesmucTOPz_T_A AerperTOPz_T_A 21 
DesmucTOPz_T_A DeskamTOPz_T_A 21 
DespsyTOPz_P_B AciferTOPb_M_B 21 
DespsyTOPz_P_B AciferTOPc_M_B 21 
DespsyTOPz_P_B AersalTOPb_M_B 21 
DespsyTOPz_P_B AkkmucTOPz_M_B 21 
DespsyTOPz_P_B AroaroTOPa_M_B 21 
DespsyTOPz_P_B AroaroTOPb_M_B 21 
DespsyTOPz_P_B AtoparTOPz_M_B 21 
DespsyTOPz_P_B BacantTOPb_M_B 21 
DespsyTOPz_P_B BacantTOPc_M_B 21 
DespsyTOPz_P_B BaccerTOPb_M_B 21 
DespsyTOPz_P_B BaccerTOPc_M_B 21 
DespsyTOPz_P_B BacfraTOPb_M_B 21 
DespsyTOPz_P_B BacfraTOPc_M_B 21 
DespsyTOPz_P_B BacsubTOPa_M_B 21 
DespsyTOPz_P_B CloperTOPc_M_B 21 
DespsyTOPz_P_B CupnecTOPz_X_B 21 
DesvulTOPz_M_B AcicapTOPz_M_B 21 
DesvulTOPz_M_B AciferTOPa_M_B 20 
DesvulTOPz_M_B AmicolTOPz_M_B 21 
DesvulTOPz_M_B AnathmTOPz_X_B 20 
DesvulTOPz_M_B AquaeoTOPz_T_B 21 
DesvulTOPz_M_B BacfraTOPa_M_B 21 
DesvulTOPz_M_B BarbacTOPz_M_B 20 
DesvulTOPz_M_B BaucicTOPz_X_B 16 
DesvulTOPz_M_B BruaboTOPz_M_B 20 
DesvulTOPz_M_B CalsacTOPz_T_B 20 
DesvulTOPz_M_B CamjejTOPz_M_B 21 
DesvulTOPz_M_B CammedTOPz_T_B 21 
DesvulTOPz_M_B ChlaurTOPz_T_B 20 
DesvulTOPz_M_B ChllimTOPz_M_B 21 
DesvulTOPz_M_B ChlpneTOPz_X_B 21 
DesvulTOPz_M_B ChrvioTOPz_M_B 20 
DesvulTOPz_M_B CoxburTOPz_M_B 20 
DesvulTOPz_M_B DehlykTOPz_M_B 20 
DesvulTOPz_M_B Dehsp.TOPz_M_B 20 
DesvulTOPz_M_B DenaceTOPz_M_B 21 
DesvulTOPz_M_B DesindTOPz_X_B 20 
DicdisTOPa_M_E ArathaTOPb_M_E 21 
DicdisTOPa_M_E ArathaTOPc_M_E 21 
DicdisTOPa_M_E CaeeleTOPz_M_E 21 
DicdisTOPa_M_E CanalbTOPz_M_E 19 
DicdisTOPa_M_E CloperTOPd_M_B 19 
DicdisTOPa_M_E CryneoTOPz_M_E 21 
DicdisTOPa_M_E DaucarTOPz_M_E 19 
DicdisTOPb_M_E ArathaTOPb_M_E 19 
DicdisTOPb_M_E ArathaTOPc_M_E 19 
DicdisTOPb_M_E CaeeleTOPz_M_E 19 
DicdisTOPb_M_E CanalbTOPz_M_E 21 
DicdisTOPb_M_E CloperTOPa_M_B 16 
DicdisTOPb_M_E CloperTOPd_M_B 21 
DicdisTOPb_M_E CryneoTOPz_M_E 19 
DicdisTOPb_M_E DaucarTOPz_M_E 21 
DicdisTOPb_M_E DicdisTOPa_M_E 19 
DicnodTOPz_M_B AcicapTOPz_M_B 20 
DicnodTOPz_M_B AciferTOPa_M_B 21 
DicnodTOPz_M_B AmicolTOPz_M_B 20 
DicnodTOPz_M_B AnathmTOPz_X_B 21 
DicnodTOPz_M_B AquaeoTOPz_T_B 20 
DicnodTOPz_M_B BacfraTOPa_M_B 20 
DicnodTOPz_M_B BarbacTOPz_M_B 21 
DicnodTOPz_M_B BruaboTOPz_M_B 21 
DicnodTOPz_M_B CalsacTOPz_T_B 20 
DicnodTOPz_M_B CamjejTOPz_M_B 20 
DicnodTOPz_M_B CammedTOPz_T_B 20 
DicnodTOPz_M_B ChlaurTOPz_T_B 21 
DicnodTOPz_M_B ChllimTOPz_M_B 20 
DicnodTOPz_M_B ChlpneTOPz_X_B 20 
DicnodTOPz_M_B ChrvioTOPz_M_B 21 
DicnodTOPz_M_B CoxburTOPz_M_B 21 
DicnodTOPz_M_B DehlykTOPz_M_B 21 
DicnodTOPz_M_B Dehsp.TOPz_M_B 21 
DicnodTOPz_M_B DenaceTOPz_M_B 20 
DicnodTOPz_M_B DesindTOPz_X_B 20 
DicnodTOPz_M_B DesvulTOPz_M_B 20 
DictheRGz_T_B AcamarTOPa_M_B 20 
DictheRGz_T_B AcibooRGz_T_A 21 
DictheRGz_T_B AcihosRGa_X_A 21 
DictheRGz_T_B AcihosRGb_X_A 21 
DictheRGz_T_B AcisacRGz_T_A 21 
DictheRGz_T_B AerperRGa_T_A 21 
DictheRGz_T_B AerperRGb_T_A 21 
DictheRGz_T_B AquaeoRGa_T_B 21 
DictheRGz_T_B AquaeoRGb_T_B 21 
DictheRGz_T_B ArcfulRGz_T_A 21 
DictheRGz_T_B ArcproRGz_T_A 21 
DictheRGz_T_B ArcvenRGz_T_A 21 
DictheRGz_T_B CalmaqRGz_T_A 21 
DictheRGz_T_B CalsacRGz_T_B 21 
DictheRGz_T_B CammedRGz_T_B 21 
DictheRGz_T_B Cyasp.TOPb_M_B 21 
DictheRGz_T_B DeskamRGa_T_A 21 
DictheRGz_T_B DeskamRGb_T_A 21 
DictheRGz_T_B DesmucRGa_T_A 21 
DictheRGz_T_B DesmucRGb_T_A 21 
DictheTOPz_T_B AcicapTOPz_M_B 20 
DictheTOPz_T_B AciferTOPa_M_B 21 
DictheTOPz_T_B AmicolTOPz_M_B 20 
DictheTOPz_T_B AnathmTOPz_X_B 21 
DictheTOPz_T_B AquaeoTOPz_T_B 20 
DictheTOPz_T_B BacfraTOPa_M_B 20 
DictheTOPz_T_B BarbacTOPz_M_B 21 
DictheTOPz_T_B BruaboTOPz_M_B 21 
DictheTOPz_T_B CalsacTOPz_T_B 20 
DictheTOPz_T_B CamjejTOPz_M_B 20 
DictheTOPz_T_B CammedTOPz_T_B 20 
DictheTOPz_T_B ChlaurTOPz_T_B 21 
DictheTOPz_T_B ChllimTOPz_M_B 20 
DictheTOPz_T_B ChlpneTOPz_X_B 20 
DictheTOPz_T_B ChrvioTOPz_M_B 21 
DictheTOPz_T_B CoxburTOPz_M_B 21 
DictheTOPz_T_B DehlykTOPz_M_B 21 
DictheTOPz_T_B Dehsp.TOPz_M_B 21 
DictheTOPz_T_B DenaceTOPz_M_B 20 
DictheTOPz_T_B DesindTOPz_X_B 20 
DictheTOPz_T_B DesvulTOPz_M_B 20 
DictheTOPz_T_B DicnodTOPz_M_B 21 
DromelTOPa_M_E ArathaTOPb_M_E 21 
DromelTOPa_M_E ArathaTOPc_M_E 21 
DromelTOPa_M_E CaeeleTOPz_M_E 21 
DromelTOPa_M_E CanalbTOPz_M_E 19 
DromelTOPa_M_E CloperTOPd_M_B 19 
DromelTOPa_M_E CryneoTOPz_M_E 21 
DromelTOPa_M_E DaucarTOPz_M_E 19 
DromelTOPa_M_E DicdisTOPa_M_E 21 
DromelTOPa_M_E DicdisTOPb_M_E 19 
DromelTOPb_M_E ArathaTOPb_M_E 21 
DromelTOPb_M_E ArathaTOPc_M_E 21 
DromelTOPb_M_E CaeeleTOPz_M_E 21 
DromelTOPb_M_E CanalbTOPz_M_E 19 
DromelTOPb_M_E CloperTOPd_M_B 19 
DromelTOPb_M_E CryneoTOPz_M_E 21 
DromelTOPb_M_E DaucarTOPz_M_E 19 
DromelTOPb_M_E DicdisTOPa_M_E 21 
DromelTOPb_M_E DicdisTOPb_M_E 19 
DromelTOPb_M_E DromelTOPa_M_E 21 
DyaferTOPa_M_B AciferTOPb_M_B 21 
DyaferTOPa_M_B AciferTOPc_M_B 21 
DyaferTOPa_M_B AersalTOPb_M_B 21 
DyaferTOPa_M_B AkkmucTOPz_M_B 21 
DyaferTOPa_M_B AroaroTOPa_M_B 21 
DyaferTOPa_M_B AroaroTOPb_M_B 21 
DyaferTOPa_M_B AtoparTOPz_M_B 21 
DyaferTOPa_M_B BacantTOPb_M_B 21 
DyaferTOPa_M_B BacantTOPc_M_B 21 
DyaferTOPa_M_B BaccerTOPb_M_B 21 
DyaferTOPa_M_B BaccerTOPc_M_B 21 
DyaferTOPa_M_B BacfraTOPb_M_B 21 
DyaferTOPa_M_B BacfraTOPc_M_B 21 
DyaferTOPa_M_B BacsubTOPa_M_B 21 
DyaferTOPa_M_B CloperTOPc_M_B 21 
DyaferTOPa_M_B CupnecTOPz_X_B 21 
DyaferTOPa_M_B DespsyTOPz_P_B 21 
DyaferTOPb_M_B AcicapTOPz_M_B 21 
DyaferTOPb_M_B AciferTOPa_M_B 20 
DyaferTOPb_M_B AmicolTOPz_M_B 21 
DyaferTOPb_M_B AnathmTOPz_X_B 20 
DyaferTOPb_M_B AquaeoTOPz_T_B 21 
DyaferTOPb_M_B BacfraTOPa_M_B 21 
DyaferTOPb_M_B BarbacTOPz_M_B 20 
DyaferTOPb_M_B BaucicTOPz_X_B 16 
DyaferTOPb_M_B BruaboTOPz_M_B 20 
DyaferTOPb_M_B CalsacTOPz_T_B 20 
DyaferTOPb_M_B CamjejTOPz_M_B 21 
DyaferTOPb_M_B CammedTOPz_T_B 21 
DyaferTOPb_M_B ChlaurTOPz_T_B 20 
DyaferTOPb_M_B ChllimTOPz_M_B 21 
DyaferTOPb_M_B ChlpneTOPz_X_B 21 
DyaferTOPb_M_B ChrvioTOPz_M_B 20 
DyaferTOPb_M_B CoxburTOPz_M_B 20 
DyaferTOPb_M_B DehlykTOPz_M_B 20 
DyaferTOPb_M_B Dehsp.TOPz_M_B 20 
DyaferTOPb_M_B DenaceTOPz_M_B 21 
DyaferTOPb_M_B DesindTOPz_X_B 20 
DyaferTOPb_M_B DesvulTOPz_M_B 21 
DyaferTOPb_M_B DicnodTOPz_M_B 20 
DyaferTOPb_M_B DictheTOPz_T_B 20 
EluminTOPz_M_B AcicapTOPz_M_B 21 
EluminTOPz_M_B AciferTOPa_M_B 20 
EluminTOPz_M_B AmicolTOPz_M_B 21 
EluminTOPz_M_B AnathmTOPz_X_B 20 
EluminTOPz_M_B AquaeoTOPz_T_B 21 
EluminTOPz_M_B BacfraTOPa_M_B 21 
EluminTOPz_M_B BarbacTOPz_M_B 20 
EluminTOPz_M_B BaucicTOPz_X_B 16 
EluminTOPz_M_B BruaboTOPz_M_B 20 
EluminTOPz_M_B CalsacTOPz_T_B 20 
EluminTOPz_M_B CamjejTOPz_M_B 21 
EluminTOPz_M_B CammedTOPz_T_B 21 
EluminTOPz_M_B ChlaurTOPz_T_B 20 
EluminTOPz_M_B ChllimTOPz_M_B 21 
EluminTOPz_M_B ChlpneTOPz_X_B 21 
EluminTOPz_M_B ChrvioTOPz_M_B 20 
EluminTOPz_M_B CoxburTOPz_M_B 20 
EluminTOPz_M_B DehlykTOPz_M_B 20 
EluminTOPz_M_B Dehsp.TOPz_M_B 20 
EluminTOPz_M_B DenaceTOPz_M_B 21 
EluminTOPz_M_B DesindTOPz_X_B 20 
EluminTOPz_M_B DesvulTOPz_M_B 21 
EluminTOPz_M_B DicnodTOPz_M_B 20 
EluminTOPz_M_B DictheTOPz_T_B 20 
EluminTOPz_M_B DyaferTOPb_M_B 21 
EnccunTOPz_M_E ArathaTOPb_M_E 21 
EnccunTOPz_M_E ArathaTOPc_M_E 21 
EnccunTOPz_M_E CaeeleTOPz_M_E 21 
EnccunTOPz_M_E CanalbTOPz_M_E 19 
EnccunTOPz_M_E CloperTOPd_M_B 19 
EnccunTOPz_M_E CryneoTOPz_M_E 21 
EnccunTOPz_M_E DaucarTOPz_M_E 19 
EnccunTOPz_M_E DicdisTOPa_M_E 21 
EnccunTOPz_M_E DicdisTOPb_M_E 19 
EnccunTOPz_M_E DromelTOPa_M_E 21 
EnccunTOPz_M_E DromelTOPb_M_E 21 
EryrhuTOPz_M_B AcicapTOPz_M_B 21 
EryrhuTOPz_M_B AciferTOPa_M_B 20 
EryrhuTOPz_M_B AmicolTOPz_M_B 21 
EryrhuTOPz_M_B AnathmTOPz_X_B 20 
EryrhuTOPz_M_B AquaeoTOPz_T_B 21 
EryrhuTOPz_M_B BacfraTOPa_M_B 21 
EryrhuTOPz_M_B BarbacTOPz_M_B 20 
EryrhuTOPz_M_B BaucicTOPz_X_B 16 
EryrhuTOPz_M_B BruaboTOPz_M_B 20 
EryrhuTOPz_M_B CalsacTOPz_T_B 20 
EryrhuTOPz_M_B CamjejTOPz_M_B 21 
EryrhuTOPz_M_B CammedTOPz_T_B 21 
EryrhuTOPz_M_B ChlaurTOPz_T_B 20 
EryrhuTOPz_M_B ChllimTOPz_M_B 21 
EryrhuTOPz_M_B ChlpneTOPz_X_B 21 
EryrhuTOPz_M_B ChrvioTOPz_M_B 20 
EryrhuTOPz_M_B CoxburTOPz_M_B 20 
EryrhuTOPz_M_B DehlykTOPz_M_B 20 
EryrhuTOPz_M_B Dehsp.TOPz_M_B 20 
EryrhuTOPz_M_B DenaceTOPz_M_B 21 
EryrhuTOPz_M_B DesindTOPz_X_B 20 
EryrhuTOPz_M_B DesvulTOPz_M_B 21 
EryrhuTOPz_M_B DicnodTOPz_M_B 20 
EryrhuTOPz_M_B DictheTOPz_T_B 20 
EryrhuTOPz_M_B DyaferTOPb_M_B 21 
EryrhuTOPz_M_B EluminTOPz_M_B 21 
EsccolTOPa_M_B AersalTOPa_M_B 21 
EsccolTOPa_M_B AlcborTOPz_M_B 21 
FerplaRGz_M_A AcamarTOPa_M_B 20 
FerplaRGz_M_A AcibooRGz_T_A 21 
FerplaRGz_M_A AcihosRGa_X_A 21 
FerplaRGz_M_A AcihosRGb_X_A 21 
FerplaRGz_M_A AcisacRGz_T_A 21 
FerplaRGz_M_A AerperRGa_T_A 21 
FerplaRGz_M_A AerperRGb_T_A 21 
FerplaRGz_M_A AquaeoRGa_T_B 21 
FerplaRGz_M_A AquaeoRGb_T_B 21 
FerplaRGz_M_A ArcfulRGz_T_A 21 
FerplaRGz_M_A ArcproRGz_T_A 21 
FerplaRGz_M_A ArcvenRGz_T_A 21 
FerplaRGz_M_A CalmaqRGz_T_A 21 
FerplaRGz_M_A CalsacRGz_T_B 21 
FerplaRGz_M_A CammedRGz_T_B 21 
FerplaRGz_M_A Cyasp.TOPb_M_B 21 
FerplaRGz_M_A DeskamRGa_T_A 21 
FerplaRGz_M_A DeskamRGb_T_A 21 
FerplaRGz_M_A DesmucRGa_T_A 21 
FerplaRGz_M_A DesmucRGb_T_A 21 
FerplaRGz_M_A DictheRGz_T_B 21 
FerplaTOPz_M_A AcibooTOPz_T_A 21 
FerplaTOPz_M_A ArcfulTOPz_T_A 21 
FerplaTOPz_M_A ArcproTOPz_T_A 21 
FerplaTOPz_M_A ArcvenTOPz_T_A 21 
FibsucTOPa_M_B AciferTOPb_M_B 21 
FibsucTOPa_M_B AciferTOPc_M_B 21 
FibsucTOPa_M_B AersalTOPb_M_B 21 
FibsucTOPa_M_B AkkmucTOPz_M_B 21 
FibsucTOPa_M_B AroaroTOPa_M_B 21 
FibsucTOPa_M_B AroaroTOPb_M_B 21 
FibsucTOPa_M_B AtoparTOPz_M_B 21 
FibsucTOPa_M_B BacantTOPb_M_B 21 
FibsucTOPa_M_B BacantTOPc_M_B 21 
FibsucTOPa_M_B BaccerTOPb_M_B 21 
FibsucTOPa_M_B BaccerTOPc_M_B 21 
FibsucTOPa_M_B BacfraTOPb_M_B 21 
FibsucTOPa_M_B BacfraTOPc_M_B 21 
FibsucTOPa_M_B BacsubTOPa_M_B 21 
FibsucTOPa_M_B CloperTOPc_M_B 21 
FibsucTOPa_M_B CupnecTOPz_X_B 21 
FibsucTOPa_M_B DespsyTOPz_P_B 21 
FibsucTOPa_M_B DyaferTOPa_M_B 21 
FibsucTOPb_M_B AciferTOPb_M_B 21 
FibsucTOPb_M_B AciferTOPc_M_B 21 
FibsucTOPb_M_B AersalTOPb_M_B 21 
FibsucTOPb_M_B AkkmucTOPz_M_B 21 
FibsucTOPb_M_B AroaroTOPa_M_B 21 
FibsucTOPb_M_B AroaroTOPb_M_B 21 
FibsucTOPb_M_B AtoparTOPz_M_B 21 
FibsucTOPb_M_B BacantTOPb_M_B 21 
FibsucTOPb_M_B BacantTOPc_M_B 21 
FibsucTOPb_M_B BaccerTOPb_M_B 21 
FibsucTOPb_M_B BaccerTOPc_M_B 21 
FibsucTOPb_M_B BacfraTOPb_M_B 21 
FibsucTOPb_M_B BacfraTOPc_M_B 21 
FibsucTOPb_M_B BacsubTOPa_M_B 21 
FibsucTOPb_M_B CloperTOPc_M_B 21 
FibsucTOPb_M_B CupnecTOPz_X_B 21 
FibsucTOPb_M_B DespsyTOPz_P_B 21 
FibsucTOPb_M_B DyaferTOPa_M_B 21 
FibsucTOPb_M_B FibsucTOPa_M_B 21 
FratulTOPz_M_B AcicapTOPz_M_B 20 
FratulTOPz_M_B AciferTOPa_M_B 21 
FratulTOPz_M_B AmicolTOPz_M_B 20 
FratulTOPz_M_B AnathmTOPz_X_B 21 
FratulTOPz_M_B AquaeoTOPz_T_B 20 
FratulTOPz_M_B BacfraTOPa_M_B 20 
FratulTOPz_M_B BarbacTOPz_M_B 21 
FratulTOPz_M_B BruaboTOPz_M_B 21 
FratulTOPz_M_B CalsacTOPz_T_B 20 
FratulTOPz_M_B CamjejTOPz_M_B 20 
FratulTOPz_M_B CammedTOPz_T_B 20 
FratulTOPz_M_B ChlaurTOPz_T_B 21 
FratulTOPz_M_B ChllimTOPz_M_B 20 
FratulTOPz_M_B ChlpneTOPz_X_B 20 
FratulTOPz_M_B ChrvioTOPz_M_B 21 
FratulTOPz_M_B CoxburTOPz_M_B 21 
FratulTOPz_M_B DehlykTOPz_M_B 21 
FratulTOPz_M_B Dehsp.TOPz_M_B 21 
FratulTOPz_M_B DenaceTOPz_M_B 20 
FratulTOPz_M_B DesindTOPz_X_B 20 
FratulTOPz_M_B DesvulTOPz_M_B 20 
FratulTOPz_M_B DicnodTOPz_M_B 21 
FratulTOPz_M_B DictheTOPz_T_B 21 
FratulTOPz_M_B DyaferTOPb_M_B 20 
FratulTOPz_M_B EluminTOPz_M_B 20 
FratulTOPz_M_B EryrhuTOPz_M_B 20 
FusnucTOPa_M_B AcicapTOPz_M_B 21 
FusnucTOPa_M_B AciferTOPa_M_B 20 
FusnucTOPa_M_B AmicolTOPz_M_B 21 
FusnucTOPa_M_B AnathmTOPz_X_B 20 
FusnucTOPa_M_B AquaeoTOPz_T_B 21 
FusnucTOPa_M_B BacfraTOPa_M_B 21 
FusnucTOPa_M_B BarbacTOPz_M_B 20 
FusnucTOPa_M_B BaucicTOPz_X_B 16 
FusnucTOPa_M_B BruaboTOPz_M_B 20 
FusnucTOPa_M_B CalsacTOPz_T_B 20 
FusnucTOPa_M_B CamjejTOPz_M_B 21 
FusnucTOPa_M_B CammedTOPz_T_B 21 
FusnucTOPa_M_B ChlaurTOPz_T_B 20 
FusnucTOPa_M_B ChllimTOPz_M_B 21 
FusnucTOPa_M_B ChlpneTOPz_X_B 21 
FusnucTOPa_M_B ChrvioTOPz_M_B 20 
FusnucTOPa_M_B CoxburTOPz_M_B 20 
FusnucTOPa_M_B DehlykTOPz_M_B 20 
FusnucTOPa_M_B Dehsp.TOPz_M_B 20 
FusnucTOPa_M_B DenaceTOPz_M_B 21 
FusnucTOPa_M_B DesindTOPz_X_B 20 
FusnucTOPa_M_B DesvulTOPz_M_B 21 
FusnucTOPa_M_B DicnodTOPz_M_B 20 
FusnucTOPa_M_B DictheTOPz_T_B 20 
FusnucTOPa_M_B DyaferTOPb_M_B 21 
FusnucTOPa_M_B EluminTOPz_M_B 21 
FusnucTOPa_M_B EryrhuTOPz_M_B 21 
FusnucTOPa_M_B FratulTOPz_M_B 20 
FusnucTOPb_M_B AciferTOPb_M_B 21 
FusnucTOPb_M_B AciferTOPc_M_B 21 
FusnucTOPb_M_B AersalTOPb_M_B 21 
FusnucTOPb_M_B AkkmucTOPz_M_B 21 
FusnucTOPb_M_B AroaroTOPa_M_B 21 
FusnucTOPb_M_B AroaroTOPb_M_B 21 
FusnucTOPb_M_B AtoparTOPz_M_B 21 
FusnucTOPb_M_B BacantTOPb_M_B 21 
FusnucTOPb_M_B BacantTOPc_M_B 21 
FusnucTOPb_M_B BaccerTOPb_M_B 21 
FusnucTOPb_M_B BaccerTOPc_M_B 21 
FusnucTOPb_M_B BacfraTOPb_M_B 21 
FusnucTOPb_M_B BacfraTOPc_M_B 21 
FusnucTOPb_M_B BacsubTOPa_M_B 21 
FusnucTOPb_M_B CloperTOPc_M_B 21 
FusnucTOPb_M_B CupnecTOPz_X_B 21 
FusnucTOPb_M_B DespsyTOPz_P_B 21 
FusnucTOPb_M_B DyaferTOPa_M_B 21 
FusnucTOPb_M_B FibsucTOPa_M_B 21 
FusnucTOPb_M_B FibsucTOPb_M_B 21 
GalgalTOPz_M_E ArathaTOPb_M_E 21 
GalgalTOPz_M_E ArathaTOPc_M_E 21 
GalgalTOPz_M_E CaeeleTOPz_M_E 21 
GalgalTOPz_M_E CanalbTOPz_M_E 19 
GalgalTOPz_M_E CloperTOPd_M_B 19 
GalgalTOPz_M_E CryneoTOPz_M_E 21 
GalgalTOPz_M_E DaucarTOPz_M_E 19 
GalgalTOPz_M_E DicdisTOPa_M_E 21 
GalgalTOPz_M_E DicdisTOPb_M_E 19 
GalgalTOPz_M_E DromelTOPa_M_E 21 
GalgalTOPz_M_E DromelTOPb_M_E 21 
GalgalTOPz_M_E EnccunTOPz_M_E 21 
GemaurTOPz_M_B AcicapTOPz_M_B 21 
GemaurTOPz_M_B AciferTOPa_M_B 20 
GemaurTOPz_M_B AmicolTOPz_M_B 21 
GemaurTOPz_M_B AnathmTOPz_X_B 20 
GemaurTOPz_M_B AquaeoTOPz_T_B 21 
GemaurTOPz_M_B BacfraTOPa_M_B 21 
GemaurTOPz_M_B BarbacTOPz_M_B 20 
GemaurTOPz_M_B BaucicTOPz_X_B 16 
GemaurTOPz_M_B BruaboTOPz_M_B 20 
GemaurTOPz_M_B CalsacTOPz_T_B 20 
GemaurTOPz_M_B CamjejTOPz_M_B 21 
GemaurTOPz_M_B CammedTOPz_T_B 21 
GemaurTOPz_M_B ChlaurTOPz_T_B 20 
GemaurTOPz_M_B ChllimTOPz_M_B 21 
GemaurTOPz_M_B ChlpneTOPz_X_B 21 
GemaurTOPz_M_B ChrvioTOPz_M_B 20 
GemaurTOPz_M_B CoxburTOPz_M_B 20 
GemaurTOPz_M_B DehlykTOPz_M_B 20 
GemaurTOPz_M_B Dehsp.TOPz_M_B 20 
GemaurTOPz_M_B DenaceTOPz_M_B 21 
GemaurTOPz_M_B DesindTOPz_X_B 20 
GemaurTOPz_M_B DesvulTOPz_M_B 21 
GemaurTOPz_M_B DicnodTOPz_M_B 20 
GemaurTOPz_M_B DictheTOPz_T_B 20 
GemaurTOPz_M_B DyaferTOPb_M_B 21 
GemaurTOPz_M_B EluminTOPz_M_B 21 
